kalimat,kata,entitas,postag
3830,advanture,O,FW
3830,.,O,Z
3831,Letak,O,NN
3831,geografis,O,NN
3831,destinasi,O,NN
3831,wisata,O,NN
3831,tersebut,O,PR
3831,yang,O,SC
3831,sebagian,O,NN
3831,besar,O,JJ
3831,berada,O,VB
3831,di,O,IN
3831,wilayah,O,NN
3831,konservasi,O,NN
3831,Taman,LOC,NNP
3831,Nasional,LOC,NNP
3831,Alas,LOC,NNP
3831,Purwo,LOC,NNP
3831,",",O,Z
3831,Tanam,LOC,NNP
3831,Nasional,LOC,NNP
3831,Meru,LOC,NNP
3831,Betiri,LOC,NNP
3831,dan,O,CC
3831,Taman,LOC,NNP
3831,Wisata,LOC,NNP
3831,Alam,LOC,NNP
3831,Ijen,LOC,NNP
3831,memang,O,RB
3831,perlu,O,MD
3831,sentuhan,O,NN
3831,khusus,O,JJ
3831,dengan,O,SC
3831,melibatkan,O,VB
3831,kerjasama,O,NN
3831,lintas,O,NN
3831,stake,O,FW
3831,holder,O,FW
3831,.,O,Z
3832,Sumber,O,NN
3832,mata,O,NN
3832,air,O,NN
3832,",",O,Z
3832,toilet,O,NN
3832,di,O,IN
3832,Gunung,LOC,NNP
3832,Ijen,LOC,NNP
3832,ditambah,O,VB
3832,",",O,Z
3832,jangka,O,NN
3832,panjang,O,JJ
3832,akan,O,MD
3832,dibangun,O,VB
3832,kereta,O,NN
3832,gantung,O,NN
3832,menuju,O,VB
3832,salah,O,JJ
3832,satu,O,CD
3832,titik,O,NN
3832,di,O,IN
3832,Gunung,LOC,NNP
3832,Ijen,LOC,NNP
3832,",",O,Z
3832,"""",O,Z
3832,ujar,O,VB
3832,Anas,PER,NNP
3832,.,O,Z
3833,Bupati,O,NNP
3833,Banyuwangi,LOC,NNP
3833,Abdullah,PER,NNP
3833,Azwar,PER,NNP
3833,Anas,PER,NNP
3833,mengusulkan,O,VB
3833,adanya,O,NN
3833,pembangunan,O,NN
3833,jembatan,O,NN
3833,yang,O,SC
3833,menghubungkan,O,VB
3833,Pulau,LOC,NNP
3833,Jawa,LOC,NNP
3833,dan,O,CC
3833,Bali,LOC,NNP
3833,.,O,Z
3834,Dan,O,CC
3834,sangat,O,RB
3834,disayangkan,O,VB
3834,jika,O,SC
3834,hal,O,NN
3834,ini,O,PR
3834,tersendat,O,VB
3834,gara-gara,O,NN
3834,antrean,O,NN
3834,ataupun,O,CC
3834,kemacetan,O,NN
3834,yang,O,SC
3834,terjadi,O,VB
3834,di,O,IN
3834,Selat,LOC,NNP
3834,Bali,LOC,NNP
3834,.,O,Z
3835,Sedangkan,O,CC
3835,Kepala,O,NNP
3835,Otoritas,O,NNP
3835,Pelabuhan,ORG,NNP
3835,dan,ORG,CC
3835,Penyebrangan,ORG,NNP
3835,Gilimanuk,ORG,NNP
3835,",",O,Z
3835,Arif,PER,NNP
3835,Mulyanto,PER,NNP
3835,mengaku,O,VB
3835,solusi,O,NN
3835,yang,O,SC
3835,ditawarkan,O,VB
3835,dalam,O,IN
3835,rapat,O,NN
3835,koordinasi,O,NN
3835,langsung,O,RB
3835,diterapkan,O,VB
3835,saat,O,NN
3835,ini,O,PR
3835,juga,O,RB
3835,.,O,Z
3836,Tim,O,NN
3836,penyelam,O,NN
3836,gabungan,O,NN
3836,terus,O,RB
3836,melakukan,O,VB
3836,evakuasi,O,NN
3836,serta,O,CC
3836,mengumpulkan,O,VB
3836,data,O,NN
3836,dari,O,IN
3836,KMP,O,NNP
3836,Rafelia,O,NNP
3836,II,O,NNP
3836,yang,O,SC
3836,tenggelam,O,VB
3836,di,O,IN
3836,Selat,LOC,NNP
3836,Bali,LOC,NNP
3836,.,O,Z
3837,Ribuan,O,NN
3837,warga,O,NN
3837,Kota,LOC,NNP
3837,Semarang,LOC,NNP
3837,dan,O,CC
3837,sejumlah,O,CD
3837,wisatawan,O,NN
3837,berkumpul,O,VB
3837,di,O,IN
3837,bantaran,O,NN
3837,Sungai,LOC,NNP
3837,Banjir,LOC,NNP
3837,Kanal,LOC,NNP
3837,Barat,LOC,NNP
3837,",",O,Z
3837,Sabtu,O,NNP
3837,malam,O,NN
3837,kemarin,O,NN
3837,.,O,Z
3838,Dalam,O,IN
3838,pembicaraan,O,NN
3838,bilateral,O,JJ
3838,dengan,O,IN
3838,presiden,O,NN
3838,yang,O,SC
3838,berlangsung,O,VB
3838,dalam,O,IN
3838,suasana,O,NN
3838,hangat,O,NN
3838,dan,O,CC
3838,bersahabat,O,NN
3838,",",O,Z
3838,Dubes,O,NNP
3838,Ibnu,PER,NNP
3838,menyampaikan,O,VB
3838,salam,O,NN
3838,dari,O,IN
3838,Presiden,O,NNP
3838,RI,LOC,NNP
3838,Joko,PER,NNP
3838,Widodo,PER,NNP
3838,",",O,Z
3838,yang,O,SC
3838,disambut,O,VB
3838,dengan,O,IN
3838,penyampaian,O,NN
3838,salam,O,NN
3838,balasan,O,NN
3838,oleh,O,IN
3838,Presiden,O,NNP
3838,Sang,PER,NNP
3838,.,O,Z
3839,"""",O,Z
3839,Dalam,O,IN
3839,kesempatan,O,NN
3839,tersebut,O,PR
3839,",",O,Z
3839,Presiden,O,NNP
3839,Sang,PER,NNP
3839,juga,O,RB
3839,mengangkat,O,VB
3839,isu,O,NN
3839,maritim,O,NN
3839,",",O,Z
3839,yakni,O,SC
3839,tetap,O,RB
3839,mengupayakan,O,VB
3839,koordinasi,O,NN
3839,yang,O,SC
3839,erat,O,JJ
3839,terkait,O,VB
3839,Zona,O,NNP
3839,Ekonomi,O,NNP
3839,Eksklusif,O,NNP
3839,dan,O,CC
3839,Laut,LOC,NNP
3839,Cina,LOC,NNP
3839,Selatan,LOC,NNP
3839,",",O,Z
3839,"""",O,Z
3839,lanjutnya,O,RB
3839,.,O,Z
3840,Usai,O,SC
3840,menyerahkan,O,VB
3840,surat,O,NN
3840,kepercayaan,O,NN
3840,",",O,Z
3840,Dubes,O,NNP
3840,Ibnu,PER,NNP
3840,kembali,O,VB
3840,ke,O,IN
3840,Wisma,LOC,NNP
3840,Duta,LOC,NNP
3840,Besar,LOC,NNP
3840,.,O,Z
3841,Di,O,IN
3841,sana,O,PR
3841,",",O,Z
3841,Dubes,O,NNP
3841,Ibnu,PER,NNP
3841,melakukan,O,VB
3841,ramah,O,NN
3841,tamah,O,NN
3841,dengan,O,IN
3841,seluruh,O,CD
3841,pejabat,O,NN
3841,dan,O,CC
3841,staf,O,NN
3841,KBRI,ORG,NNP
3841,Hanoi,LOC,NNP
3841,.,O,Z
3842,Presiden,O,NNP
3842,Joko,PER,NNP
3842,Widodo,PER,NNP
3842,menginginkan,O,VB
3842,agar,O,SC
3842,hubungan,O,NN
3842,kerjasama,O,JJ
3842,antara,O,IN
3842,ASEAN,ORG,NNP
3842,-,O,NNP
3842,Amerika,LOC,NNP
3842,Serikat,LOC,NNP
3842,juga,O,RB
3842,mencakup,O,VB
3842,soal,O,NN
3842,perdamaian,O,NN
3842,.,O,Z
3843,Jokowi,PER,NNP
3843,menginginkan,O,VB
3843,agar,O,SC
3843,kerjasama,O,VB
3843,ASEAN,ORG,NNP
3843,-,O,NNP
3843,Amerika,LOC,NNP
3843,Serikat,LOC,NNP
3843,bisa,O,MD
3843,menyelesaikan,O,VB
3843,konflik,O,NN
3843,di,O,IN
3843,Laut,LOC,NNP
3843,Cina,LOC,NNP
3843,Selatan,LOC,NNP
3843,dan,O,CC
3843,konflik,O,NN
3843,Palestina,LOC,NNP
3843,yang,O,SC
3843,berkepanjangan,O,NN
3843,.,O,Z
3844,Saat,O,NN
3844,menghadiri,O,VB
3844,working,O,FW
3844,dinner,O,FW
3844,di,O,IN
3844,Sunnyland,LOC,NNP
3844,",",O,Z
3844,California,LOC,NNP
3844,",",O,Z
3844,Amerika,LOC,NNP
3844,Serikat,LOC,NNP
3844,",",O,Z
3844,Senin,TIM,NNP
3844,(,TIM,Z
3844,15/2/2016,TIM,CD
3844,),TIM,Z
3844,Jokowi,PER,NNP
3844,mendapatkan,O,VB
3844,kesempatan,O,NN
3844,untuk,O,SC
3844,memberikan,O,VB
3844,pernyataan,O,NN
3844,sebagai,O,IN
3844,kepala,O,NN
3844,negara,O,NN
3844,.,O,Z
3845,Acara,O,NN
3845,working,O,FW
3845,dinner,O,FW
3845,sebenarnya,O,RB
3845,digelar,O,VB
3845,tertutup,O,VB
3845,.,O,Z
3845,Namun,O,CC
3845,",",O,Z
3845,informasi,O,NN
3845,yang,O,SC
3845,disampaikan,O,VB
3845,Tim,ORG,NNP
3845,Komunikasi,ORG,NNP
3845,Presiden,ORG,NNP
3845,",",O,Z
3845,Ari,PER,NNP
3845,Dwipayana,PER,NNP
3845,",",O,Z
3845,saat,O,NN
3845,working,O,FW
3845,dinner,O,FW
3845,Jokowi,PER,NNP
3845,mengusulkan,O,VB
3845,segera,O,RB
3845,ada,O,VB
3845,penyelesaian,O,NN
3845,konflik,O,NN
3845,di,O,IN
3845,Laut,LOC,NNP
3845,Cina,LOC,NNP
3845,Selatan,LOC,NNP
3845,dan,O,CC
3845,Palestina,LOC,NNP
3845,.,O,Z
3846,"""",O,Z
3846,Untuk,O,SC
3846,kawasan,O,NN
3846,Laut,LOC,NNP
3846,Tiongkok,LOC,NNP
3846,Selatan,LOC,NNP
3846,",",O,Z
3846,Presiden,O,NNP
3846,Jokowi,PER,NNP
3846,menekankan,O,VB
3846,bahwa,O,SC
3846,kawasan,O,NN
3846,ini,O,PR
3846,harus,O,MD
3846,merupakan,O,VB
3846,kawasan,O,NN
3846,damai,O,JJ
3846,dan,O,CC
3846,stabil,O,JJ
3846,",",O,Z
3846,"""",O,Z
3846,kata,O,VB
3846,Ari,PER,NNP
3846,.,O,Z
3847,Mantan,O,NNP
3847,Kapolda,O,NNP
3847,Sulawesi,LOC,NNP
3847,Selatan,LOC,NNP
3847,",",O,Z
3847,Irjen,O,NNP
3847,Pudji,PER,NNP
3847,Hartono,PER,NNP
3847,telah,O,MD
3847,dilantik,O,VB
3847,sebagai,O,IN
3847,Dirjen,O,NNP
3847,Perhubungan,O,NNP
3847,Darat,O,NNP
3847,Kemenhub,ORG,NNP
3847,.,O,Z
3848,Karo,O,NNP
3848,Penmas,O,NNP
3848,Polri,ORG,NNP
3848,Brijen,O,NNP
3848,Agus,PER,NNP
3848,Riyanto,PER,NNP
3848,mengatakan,O,VB
3848,",",O,Z
3848,Polri,ORG,NNP
3848,saat,O,NN
3848,ini,O,PR
3848,masih,O,MD
3848,menyiapkan,O,VB
3848,calon,O,NN
3848,pengganti,O,NN
3848,untuk,O,SC
3848,Pudji,PER,NNP
3848,.,O,Z
3849,Sebab,O,SC
3849,setelah,O,SC
3849,dilantik,O,VB
3849,sebagai,O,IN
3849,Dirjen,O,NNP
3849,Perhubungan,ORG,NNP
3849,Darat,ORG,NNP
3849,",",O,Z
3849,tentu,O,RB
3849,Pudji,PER,NNP
3849,tidak,O,NEG
3849,dapat,O,MD
3849,merangkap,O,VB
3849,jabatan,O,NN
3849,sebagai,O,IN
3849,Kapolda,O,NNP
3849,Sulawesi,LOC,NNP
3849,Selatan,LOC,NNP
3849,.,O,Z
3850,Semoga,O,SC
3850,secepatnya,O,RB
3850,ditindaklanjuti,O,VB
3850,",",O,Z
3850,"""",O,Z
3850,kata,O,VB
3850,Agus,PER,NNP
3850,di,O,IN
3850,Mabes,LOC,NNP
3850,Polri,LOC,NNP
3850,",",O,Z
3850,Jl,LOC,NNP
3850,Trubojoyo,LOC,NNP
3850,",",O,Z
3850,Jakarta,LOC,NNP
3850,Selatan,LOC,NNP
3850,",",O,Z
3850,Jumat,TIM,NNP
3850,(,TIM,Z
3850,8/4/2016,TIM,CD
3850,),TIM,Z
3850,.,O,Z
3851,Namun,O,CC
3851,diakui,O,VB
3851,oleh,O,IN
3851,Agus,PER,NNP
3851,",",O,Z
3851,akan,O,MD
3851,lebih,O,RB
3851,baik,O,JJ
3851,jika,O,SC
3851,jabatan,O,NN
3851,kapolda,O,VB
3851,segera,O,RB
3851,diisi,O,NN
3851,agar,O,SC
3851,kinerja,O,NN
3851,Polda,ORG,NNP
3851,Sulsel,LOC,NNP
3851,tidak,O,NEG
3851,terganggu,O,VB
3851,.,O,Z
3852,"""",O,Z
3852,Tentunya,O,NNP
3852,akan,O,MD
3852,jadi,O,VB
3852,bahan,O,NN
3852,utama,O,JJ
3852,bagi,O,IN
3852,pimpinan,O,NN
3852,Polri,ORG,NNP
3852,untuk,O,SC
3852,segera,O,RB
3852,mengisi,O,VB
3852,jabatan,O,NN
3852,Kapolda,O,NNP
3852,Sulsel,LOC,NNP
3852,",",O,Z
3852,"""",O,Z
3852,katanya,O,RB
3852,.,O,Z
3853,Pelantikan,O,VB
3853,Pudji,PER,NNP
3853,sebagai,O,IN
3853,Dirjen,O,NNP
3853,Perhubungan,ORG,NNP
3853,Darat,ORG,NNP
3853,dilaksanakan,O,VB
3853,pada,O,IN
3853,Kamis,TIM,NNP
3853,(,TIM,Z
3853,7/4,TIM,CD
3853,),TIM,Z
3853,kemarin,O,NN
3853,.,O,Z
3854,Pudji,PER,NN
3854,dilantik,O,NN
3854,langsung,O,RB
3854,oleh,O,IN
3854,Menhub,O,NNP
3854,Ignasius,PER,NNP
3854,Jonan,PER,NNP
3854,di,O,IN
3854,kantor,LOC,NN
3854,Kementerian,LOC,NNP
3854,Perhubungan,LOC,NNP
3854,.,O,Z
3855,Sebelumnya,O,SC
3855,Kapolri,O,NNP
3855,Jenderal,O,NNP
3855,Badrodin,PER,NNP
3855,Haiti,PER,NNP
3855,juga,O,RB
3855,sudah,O,MD
3855,merestui,O,VB
3855,anak,O,NN
3855,buahnya,O,NN
3855,itu,O,PR
3855,untuk,O,SC
3855,menjadi,O,VB
3855,pejabat,O,NN
3855,di,O,IN
3855,kementerian,O,NNP
3855,.,O,Z
3856,Tak,O,NEG
3856,hanya,O,RB
3856,Pudji,PER,VB
3856,",",O,Z
3856,mantan,O,NNP
3856,Wakabareskrim,O,NNP
3856,Irjen,O,NNP
3856,Syahrul,PER,NNP
3856,Mamma,PER,NNP
3856,juga,O,RB
3856,direstui,O,VB
3856,untuk,O,SC
3856,menjabat,O,VB
3856,sebagai,O,IN
3856,Dirjen,O,NNP
3856,di,O,IN
3856,Kementerian,ORG,NNP
3856,Perdagangan,ORG,NNP
3856,.,O,Z
3857,Dwi,PER,NNP
3857,Ariyani,PER,NNP
3857,(,O,Z
3857,36,O,CD
3857,),O,Z
3857,ditolak,O,VB
3857,oleh,O,IN
3857,maskapai,O,VB
3857,penerbangan,O,NN
3857,Etihad,PER,NNP
3857,ketika,O,SC
3857,hendak,O,NEG
3857,terbang,O,VB
3857,dari,O,IN
3857,Jakarta,LOC,NNP
3857,ke,O,IN
3857,Jenewa,LOC,NNP
3857,pada,O,IN
3857,3,TIM,CD
3857,April,TIM,NNP
3857,2016,TIM,CD
3857,.,O,Z
3858,Pihak,O,NN
3858,maskapai,O,SC
3858,menolak,O,VB
3858,Dwi,PER,NNP
3858,lantaran,O,NN
3858,dia,O,PRP
3858,menggunakan,O,VB
3858,kursi,O,NN
3858,roda,O,NN
3858,dan,O,CC
3858,disebut,O,VB
3858,tidak,O,NEG
3858,mampu,O,JJ
3858,menyelamatkan,O,VB
3858,diri,O,NN
3858,sendiri,O,NN
3858,dalam,O,IN
3858,keadaan,O,NN
3858,darurat,O,NN
3858,.,O,Z
3859,Pengalaman,O,NN
3859,mengecewakan,O,VB
3859,itu,O,PR
3859,pun,O,RP
3859,dituliskan,O,VB
3859,Dwi,PER,NNP
3859,dalam,O,IN
3859,petisi,O,NN
3859,di,O,IN
3859,laman,O,NN
3859,change.org,O,NN
3859,.,O,Z
3860,Namun,O,CC
3860,sejurus,O,NN
3860,kemudian,O,CC
3860,",",O,Z
3860,pihak,O,NN
3860,Etihad,ORG,NNP
3860,menyampaikan,O,VB
3860,permintaan,O,NN
3860,maaf,O,NN
3860,dan,O,CC
3860,tengah,O,MD
3860,menyelidiki,O,VB
3860,hal,O,NN
3860,tersebut,O,PR
3860,.,O,Z
3861,Namun,O,CC
3861,setahu,O,VB
3861,Jonan,PER,NN
3861,",",O,Z
3861,seharusnya,O,RB
3861,ada,O,VB
3861,pendamping,O,NN
3861,bagi,O,IN
3861,Dwi,PER,NNP
3861,saat,O,NN
3861,melakukan,O,VB
3861,perjalanan,O,NN
3861,udara,O,NN
3861,.,O,Z
3862,Saya,O,PRP
3862,belum,O,NEG
3862,baca,O,VB
3862,ya,O,NN
3862,saya,O,PRP
3862,tidak,O,NEG
3862,berani,O,VB
3862,komentar,O,NN
3862,",",O,Z
3862,"""",O,Z
3862,ucap,O,VB
3862,Jonan,PER,NN
3862,di,O,IN
3862,kantornya,O,NN
3862,",",O,Z
3862,Jalan,LOC,NNP
3862,Medan,LOC,NNP
3862,Merdeka,LOC,NNP
3862,Barat,LOC,NNP
3862,",",O,Z
3862,Jakarta,LOC,NNP
3862,Pusat,LOC,NNP
3862,",",O,Z
3862,Kamis,TIM,NNP
3862,(,TIM,Z
3862,7/4/2016,TIM,CD
3862,),TIM,Z
3862,.,O,Z
3863,"""",O,Z
3863,Setahu,O,NNP
3863,saya,O,PRP
3863,seharusnya,O,RB
3863,ada,O,VB
3863,pendamping,O,NN
3863,atau,O,CC
3863,dilaporkan,O,VB
3863,khusus,O,JJ
3863,dari,O,IN
3863,awal,O,NN
3863,semestinya,O,RB
3863,.,O,Z
3864,Itu,O,PR
3864,harus,O,MD
3864,siapkan,O,VB
3864,kursi,O,NN
3864,roda,O,NN
3864,airport-nya,O,RB
3864,",",O,Z
3864,harus,O,MD
3864,ada,O,VB
3864,attendance-nya,O,NN
3864,nanti,O,NN
3864,.,O,Z
3865,Coba,O,NN
3865,nanti,O,NN
3865,saya,O,PRP
3865,lihat,O,VB
3865,",",O,Z
3865,nanti,O,NN
3865,kita,O,PRP
3865,jawab,O,VB
3865,",",O,Z
3865,"""",O,Z
3865,ujar,O,VB
3865,Jonan,PER,NN
3865,menambahkan,O,VB
3865,.,O,Z
3866,Sementara,O,SC
3866,itu,O,PR
3866,saat,O,NN
3866,ditemui,O,VB
3866,terpisah,O,VB
3866,",",O,Z
3866,Dirjen,O,NNP
3866,Perhubungan,ORG,NNP
3866,Udara,ORG,NNP
3866,Suprasetyo,PER,NNP
3866,mengatakan,O,VB
3866,kemungkinan,O,NN
3866,Dwi,PER,NNP
3866,ditolak,O,VB
3866,lantaran,O,NN
3866,tidak,O,NEG
3866,ada,O,VB
3866,pendamping,O,NN
3866,.,O,Z
3867,Dia,O,PRP
3867,menyebut,O,VB
3867,aturan,O,NN
3867,itu,O,PR
3867,ada,O,VB
3867,di,O,IN
3867,International,ORG,NNP
3867,Air,ORG,NNP
3867,Transport,ORG,NNP
3867,Association,ORG,NNP
3867,(,O,Z
3867,IATA,ORG,NNP
3867,),O,Z
3867,dan,O,CC
3867,Peraturan,O,NNP
3867,Menteri,O,NNP
3867,Nomor,O,NNP
3867,61,O,CD
3867,Tahun,O,NN
3867,2015,O,CD
3867,tentang,O,IN
3867,Fasilitas,O,NNP
3867,Udara,O,NNP
3867,.,O,Z
3868,(,O,Z
3868,Ada,O,NNP
3868,aturannya,O,RB
3868,),O,Z
3868,di,O,IN
3868,IATA,ORG,NNP
3868,juga,O,RB
3868,ada,O,VB
3868,",",O,Z
3868,saya,O,PRP
3868,enggak,O,RB
3868,hafal,O,JJ
3868,tapi,O,CC
3868,ada,O,VB
3868,.,O,Z
3869,Yang,O,SC
3869,jelas,O,VB
3869,di,O,IN
3869,IATA,ORG,NNP
3869,ada,O,VB
3869,dan,O,CC
3869,PM,O,NNP
3869,ada,O,VB
3869,",",O,Z
3869,cuma,O,RB
3869,nomornya,O,RB
3869,saya,O,PRP
3869,tidak,O,NEG
3869,tahu,O,VB
3869,",",O,Z
3869,"""",O,Z
3869,ucapnya,O,RB
3869,.,O,Z
3870,Suprasetyo,PER,NNP
3870,menyebut,O,VB
3870,seharusnya,O,RB
3870,saat,O,NN
3870,penumpang,O,NN
3870,melakukan,O,VB
3870,check,O,FW
3870,in,O,FW
3870,",",O,Z
3870,petugas,O,NN
3870,menanyakan,O,VB
3870,sejumlah,O,CD
3870,prosedur,O,NN
3870,.,O,Z
3871,"""",O,Z
3871,Harusnya,O,NN
3871,saat,O,NN
3871,check,O,FW
3871,in,O,FW
3871,itu,O,PR
3871,sudah,O,MD
3871,ditanya,O,VB
3871,'Ini,O,VB
3871,kenapa,O,WH
3871,apakah,O,WH
3871,sakit,O,NN
3871,baru,O,JJ
3871,atau,O,CC
3871,sudah,O,MD
3871,lama,O,JJ
3871,dan,O,CC
3871,sebagainya,O,RB
3871,?,O,Z
3872,Ini,O,PR
3872,bukan,O,NEG
3872,kejadian,O,NN
3872,insiden,O,NN
3872,biasa,O,JJ
3872,tetapi,O,CC
3872,sudah,O,MD
3872,kecelakaan,O,NN
3872,karena,O,SC
3872,kedua,O,CD
3872,pesawat,O,NN
3872,dalam,O,IN
3872,kondisi,O,NN
3872,total,O,NN
3872,loss,O,FW
3872,atau,O,CC
3872,rusak,O,JJ
3872,parah,O,JJ
3872,",",O,Z
3872,apalagi,O,CC
3872,pesawat,O,NN
3872,Trans,ORG,NNP
3872,Nusa,ORG,NNP
3872,",",O,Z
3872,ekor,O,NN
3872,dan,O,CC
3872,sayapnya,O,RB
3872,rusak,O,JJ
3872,berat,O,JJ
3872,.,O,Z
3873,Persyaratan,O,NN
3873,untuk,O,SC
3873,masuk,O,VB
3873,pada,O,IN
3873,Category,O,NNP
3873,1,O,NNP
3873,FAA,ORG,NNP
3873,sudah,O,MD
3873,memenuhi,O,VB
3873,",",O,Z
3873,namun,O,CC
3873,saya,O,PRP
3873,khawatir,O,JJ
3873,kejadian,O,NN
3873,semalam,O,NN
3873,bisa,O,MD
3873,menyebabkan,O,VB
3873,FAA,ORG,NNP
3873,menunda,O,VB
3873,keputusannya,O,RB
3873,.,O,Z
3874,Dikabarkan,O,VB
3874,awal,O,NN
3874,minggu,O,NN
3874,depan,O,NN
3874,tim,O,NN
3874,ICAO,ORG,NNP
3874,dan,O,CC
3874,FAA,ORG,NNP
3874,",",O,Z
3874,kabarnya,O,RB
3874,akan,O,MD
3874,inspeksi,O,VB
3874,ke,O,IN
3874,Jakarta,LOC,NNP
3874,.,O,Z
3875,Seharusnya,O,NN
3875,kejadian,O,NN
3875,semalam,O,NN
3875,tidak,O,NEG
3875,perlu,O,MD
3875,terjadi,O,VB
3875,jika,O,SC
3875,semua,O,CD
3875,pihak,O,NN
3875,mentaati,O,VB
3875,seluruh,O,CD
3875,peraturan,O,NN
3875,yang,O,SC
3875,ada,O,VB
3875,untuk,O,IN
3875,safety,O,FW
3875,.,O,Z
3876,Pengoperasian,O,NNP
3876,Bandara,LOC,NNP
3876,HLP,LOC,NNP
3876,sebagai,O,IN
3876,bandara,O,NN
3876,penerbangan,O,NN
3876,sipil,O,JJ
3876,tentunya,O,RB
3876,bukan,O,NEG
3876,hal,O,NN
3876,yang,O,SC
3876,mudah,O,JJ
3876,",",O,Z
3876,mengingat,O,VB
3876,HLP,LOC,NNP
3876,merupakan,O,VB
3876,pangkalan,O,NN
3876,udara,O,NN
3876,utama,O,JJ
3876,TNI,ORG,NNP
3876,AU,ORG,NNP
3876,yang,O,SC
3876,aktif,O,JJ
3876,.,O,Z
3877,Padahal,O,CC
3877,di,O,IN
3877,tahun,O,NN
3877,2014,O,CD
3877,sudah,O,MD
3877,ada,O,VB
3877,wacana,O,NN
3877,untuk,O,SC
3877,diterbitkan,O,VB
3877,Peraturan,O,NNP
3877,Presiden,O,NNP
3877,(,O,Z
3877,Perpres,O,NNP
3877,),O,Z
3877,sebagai,O,IN
3877,payung,O,NN
3877,hukumnya,O,RB
3877,.,O,Z
3878,Dari,O,IN
3878,diskusi,O,NN
3878,dengan,O,IN
3878,beberapa,O,CD
3878,pihak,O,NN
3878,yang,O,SC
3878,berwenang,O,VB
3878,memunculkan,O,VB
3878,banyak,O,CD
3878,dugaan,O,NN
3878,sambil,O,JJ
3878,menunggu,O,VB
3878,hasil,O,NN
3878,penyelidikan,O,NN
3878,KNKT,ORG,NNP
3878,.,O,Z
3879,Di,O,IN
3879,Bandara,O,NNP
3879,enclave,O,FW
3879,sipil,O,JJ
3879,",",O,Z
3879,seyogyanya,O,NN
3879,tower,O,NN
3879,navigasi,O,NN
3879,udara,O,NN
3879,dikelola,O,VB
3879,oleh,O,IN
3879,sumber,O,NN
3879,daya,O,NN
3879,penerbangan,O,NN
3879,sipil,O,JJ
3879,ditambah,O,VB
3879,dengan,O,IN
3879,sumber,O,NN
3879,daya,O,NN
3879,TNI,ORG,NNP
3879,AU,ORG,NNP
3879,yang,O,SC
3879,di,O,IN
3879,BKO,O,NNP
3879,(,O,Z
3879,Bawah,O,NNP
3879,kendali,O,NNP
3879,Operasi,O,NNP
3879,),O,Z
3879,kan,O,NN
3879,yang,O,SC
3879,sudah,O,MD
3879,melalui,O,VB
3879,proses,O,NN
3879,pendidikan,O,NN
3879,operasi,O,NN
3879,penerbangan,O,NN
3879,sipil,O,JJ
3879,.,O,Z
3880,Selain,O,IN
3880,SDM,O,NN
3880,",",O,Z
3880,teknologi,O,NN
3880,di,O,IN
3880,air,O,NN
3880,traffic,O,FW
3880,control,O,FW
3880,yang,O,SC
3880,dipakai,O,VB
3880,juga,O,RB
3880,sudah,O,MD
3880,harus,O,MD
3880,terus,O,RB
3880,dikembangkan,O,VB
3880,untuk,O,SC
3880,memenuhi,O,VB
3880,standar,O,NN
3880,keselamatan,O,NN
3880,(,O,Z
3880,safety,O,FW
3880,),O,Z
3880,ICAO,ORG,NNP
3880,Annex,O,NNP
3880,13,O,CD
3880,.,O,Z
3881,Pada,O,IN
3881,Senin,O,NNP
3881,malam,O,NN
3881,saat,O,NN
3881,kejadian,O,NN
3881,",",O,Z
3881,petugas,O,NN
3881,tower,O,NN
3881,yang,O,SC
3881,berkomunikasi,O,VB
3881,dengan,O,IN
3881,pesawat,O,NN
3881,Batik,ORG,NNP
3881,Air,ORG,NNP
3881,yang,O,SC
3881,akan,O,MD
3881,tinggal,O,VB
3881,landas,O,NN
3881,",",O,Z
3881,menggunakan,O,VB
3881,saluran,O,NN
3881,radio,O,NN
3881,VHF,O,NNP
3881,yang,O,SC
3881,tidak,O,NEG
3881,dapat,O,MD
3881,didengar,O,VB
3881,oleh,O,IN
3881,petugas,O,NN
3881,towing,O,NN
3881,yang,O,SC
3881,menggunakan,O,VB
3881,Handy,O,NNP
3881,Talky,O,NNP
3881,(,O,Z
3881,HT,O,NNP
3881,),O,Z
3881,dengan,O,IN
3881,saluran,O,NN
3881,frekuensi,O,NN
3881,yang,O,SC
3881,berbeda,O,VB
3881,.,O,Z
3882,Patut,O,NNP
3882,diduga,O,VB
3882,keduanya,O,RB
3882,dilakukan,O,VB
3882,oleh,O,IN
3882,2,O,CD
3882,petugas,O,NN
3882,tower,O,NN
3882,(,O,Z
3882,ATC,O,NNP
3882,),O,Z
3882,yang,O,SC
3882,berbeda,O,VB
3882,pula,O,RB
3882,.,O,Z
3883,Akibatnya,O,NN
3883,tower,O,NN
3883,kesulitan,O,NN
3883,mengsinkronkan,O,VB
3883,perintah,O,NN
3883,atau,O,CC
3883,informasi,O,NN
3883,ke,O,IN
3883,pilot,O,NN
3883,Batik,ORG,NNP
3883,Air,ORG,NNP
3883,maupun,O,CC
3883,petugas,O,NN
3883,towing,O,NN
3883,yang,O,SC
3883,menarik,O,VB
3883,pesawat,O,NN
3883,Trans,ORG,NNP
3883,Nusa,ORG,NNP
3883,.,O,Z
3884,Sebagai,O,IN
3884,Bandara,O,NNP
3884,",",O,Z
3884,lalu,O,CC
3884,lintas,O,NN
3884,ke,O,IN
3884,dan,O,CC
3884,dari,O,IN
