kalimat,kata,postag,entitas
4105,Tenggara,NNP,LOC
4105,sebagai,IN,O
4105,anak,NN,O
4105,kecil,JJ,O
4105,",",Z,O
4105,waktu,NN,O
4105,saya,PRP,O
4105,tinggal,VB,O
4105,di,IN,O
4105,Indonesia,NNP,LOC
4105,beberapa,CD,O
4105,tahun,NN,O
4105,dengan,IN,O
4105,ibu,NN,O
4105,saya,PRP,O
4105,",",Z,O
4105,"""",Z,O
4105,kata,VB,O
4105,Presiden,NNP,O
4105,Obama,NNP,PER
4105,.,Z,O
4106,Sudah,MD,O
4106,ketemu,VB,O
4106,jalan,NN,O
4106,keluar,VB,O
4106,terbaik,JJ,O
4106,",",Z,O
4106,dan,CC,O
4106,sudah,MD,O
4106,disepakati,VB,O
4106,oleh,IN,O
4106,semua,CD,O
4106,pihak,NN,O
4106,",",Z,O
4106,"""",Z,O
4106,jelas,VB,O
4106,Luhut,NNP,PER
4106,.,Z,O
4107,Hal,NN,O
4107,itu,PR,O
4107,disampaikan,VB,O
4107,Obama,NNP,PER
4107,ketika,SC,O
4107,memberikan,VB,O
4107,sambutan,NN,O
4107,dalam,IN,O
4107,Konferensi,NNP,O
4107,Tingkat,NNP,O
4107,Tinggi,NNP,O
4107,(,Z,O
4107,KTT,NNP,O
4107,),Z,O
4107,AS,NNP,LOC
4107,-,NNP,O
4107,ASEAN,NNP,ORG
4107,di,IN,O
4107,Sunnylands,NNP,LOC
4107,",",Z,O
4107,California,NNP,LOC
4107,",",Z,O
4107,Selasa,NNP,TIM
4107,(,Z,TIM
4107,16/2/2016,CD,TIM
4107,),Z,TIM
4107,pagi,NN,O
4107,WIB,NN,O
4107,.,Z,O
4108,Saya,PRP,O
4108,sebagai,IN,O
4108,Menko,NNP,O
4108,Polhukam,NNP,O
4108,mengimbau,VB,O
4108,kita,PRP,O
4108,kalau,SC,O
4108,ada,VB,O
4108,masalah,NN,O
4108,gunakan,VB,O
4108,hak,NN,O
4108,konsitusinya,RB,O
4108,",",Z,O
4108,entah,NN,O
4108,itu,PR,O
4108,demonstrasi,NN,O
4108,atau,CC,O
4108,apa,WH,O
4108,dengan,SC,O
4108,baik,JJ,O
4108,atau,CC,O
4108,rusuh,NN,O
4108,.,Z,O
4109,Menurut,IN,O
4109,Jonan,NNP,PER
4109,",",Z,O
4109,pemerintah,NN,O
4109,mendorong,VB,O
4109,pelayanan,NN,O
4109,transportasi,NN,O
4109,publik,NN,O
4109,yang,SC,O
4109,lebih,RB,O
4109,baik,JJ,O
4109,dan,CC,O
4109,lebih,RB,O
4109,efisien,JJ,O
4109,.,Z,O
4110,"""",Z,O
4110,Ini,PR,O
4110,pertama,OD,O
4110,kali,NND,O
4110,AS,NNP,LOC
4110,menjadi,VB,O
4110,tuan,NN,O
4110,rumah,NN,O
4110,untuk,SC,O
4110,AS,NNP,LOC
4110,-,NNP,O
4110,ASEAN,NNP,ORG
4110,dan,CC,O
4110,ini,PR,O
4110,mencerminkan,VB,O
4110,komitmen,NN,O
4110,pribadi,NN,O
4110,saya,PRP,O
4110,",",Z,O
4110,komitmen,NN,O
4110,AS,NNP,LOC
4110,terhadap,IN,O
4110,masing-masing,CD,O
4110,negara,NN,O
4110,dan,CC,O
4110,kepada,IN,O
4110,masyarakat,NN,O
4110,ASEAN,NNP,ORG
4110,",",Z,O
4110,"""",Z,O
4110,kata,VB,O
4110,Obama,NNP,PER
4110,.,Z,O
4111,Tak,NEG,O
4111,lupa,VB,O
4111,Obama,NNP,O
4111,pun,RP,O
4111,mengucapkan,VB,O
4111,terima,CD,O
4111,kasih,NN,O
4111,kepada,IN,O
4111,Sekretaris,NNP,O
4111,Jenderal,NNP,O
4111,ASEAN,NNP,O
4111,dari,IN,O
4111,Laos,NNP,O
4111,",",Z,O
4111,Le,NNP,O
4111,Luong,NNP,O
4111,Minh,NNP,O
4111,.,Z,O
4112,Ketiga,OD,O
4112,",",Z,O
4112,sarana,NN,O
4112,transportasinya,RB,O
4112,harus,MD,O
4112,mengikuti,VB,O
4112,ketentuan,NN,O
4112,UU,NNP,O
4112,Lalu,NNP,O
4112,Lintas,NNP,O
4112,Angkutan,NNP,O
4112,Jalan,NNP,O
4112,",",Z,O
4112,"""",Z,O
4112,jelas,VB,O
4112,Jonan,NN,PER
4112,.,Z,O
4113,Kemudian,CC,O
4113,perusahaan,NN,O
4113,aplikasi,NN,O
4113,mesti,MD,O
4113,berbadan,VB,O
4113,hukum,NN,O
4113,",",Z,O
4113,berbentuk,VB,O
4113,yayasan,NN,O
4113,",",Z,O
4113,koperasi,NN,O
4113,",",Z,O
4113,atau,CC,O
4113,perseroan,NN,O
4113,terbatas,NN,O
4113,",",Z,O
4113,BUMD,NNP,ORG
4113,",",Z,O
4113,BUMN,NN,ORG
4113,",",Z,O
4113,dan,CC,O
4113,yang,SC,O
4113,lainnya,RB,O
4113,.,Z,O
4114,"""",Z,O
4114,Harus,NNP,O
4114,terdaftar,VB,O
4114,",",Z,O
4114,ini,PR,O
4114,bukan,NEG,O
4114,terdaftar,VB,O
4114,di,IN,O
4114,Kemenhub,NNP,ORG
4114,karena,SC,O
4114,karena,SC,O
4114,telah,MD,O
4114,dilimpahkan,VB,O
4114,ke,IN,O
4114,masing-masing,CD,O
4114,daerah,NN,O
4114,.,Z,O
4115,Kalau,SC,O
4115,ada,VB,O
4115,Grab,NNP,ORG
4115,dan,CC,O
4115,Uber,NNP,ORG
4115,ini,PR,O
4115,perusahaan,NN,O
4115,aplikasi,NN,O
4115,",",Z,O
4115,ini,PR,O
4115,tidak,NEG,O
4115,masalah,NN,O
4115,",",Z,O
4115,bagus-bagus,RB,O
4115,saja,RB,O
4115,",",Z,O
4115,"""",Z,O
4115,tutup,VB,O
4115,Jonan,NN,PER
4115,.,Z,O
4116,Menteri,NNP,O
4116,Perhubungan,NNP,O
4116,Ignasius,NNP,PER
4116,Jonan,NNP,PER
4116,dan,CC,O
4116,Menkominfo,NNP,O
4116,Rudiantara,NNP,PER
4116,mendatangi,VB,O
4116,kantor,NN,O
4116,Menko,NNP,O
4116,Polhukam,NNP,O
4116,Luhut,NNP,PER
4116,B,NNP,PER
4116,Pandjaitan,NNP,PER
4116,.,Z,O
4117,Maksud,NN,O
4117,kedatangan,NN,O
4117,kedua,CD,O
4117,menteri,NN,O
4117,tersebut,PR,O
4117,untuk,SC,O
4117,melanjutkan,VB,O
4117,rapat,NN,O
4117,terkait,VB,O
4117,taksi,NN,O
4117,aplikasi,NN,O
4117,yang,SC,O
4117,telah,MD,O
4117,digelar,VB,O
4117,dua,CD,O
4117,hari,NN,O
4117,belakangan,NN,O
4117,.,Z,O
4118,Mengenakan,VB,O
4118,mobil,NN,O
4118,dinas,NN,O
4118,Toyota,NNP,ORG
4118,Crown,NNP,O
4118,RI,NNP,LOC
4118,36,CD,O
4118,",",Z,O
4118,Jonan,NNP,PER
4118,tiba,VB,O
4118,di,IN,O
4118,kantor,NN,O
4118,Kemenkopolhukam,NNP,ORG
4118,",",Z,O
4118,Jl,NNP,LOC
4118,Medan,NNP,LOC
4118,Merdeka,NNP,LOC
4118,Barat,NNP,LOC
4118,",",Z,O
4118,Jakarta,NNP,LOC
4118,Pusat,NNP,LOC
4118,",",Z,O
4118,sekitar,IN,O
4118,pukul,NN,O
4118,11.45,CD,TIM
4118,WIB,NN,TIM
4118,.,Z,O
4119,Hampir,RB,O
4119,bersamaan,VB,O
4119,dengan,IN,O
4119,Jonan,NNP,PER
4119,",",Z,O
4119,Rudiantara,NNP,PER
4119,datang,VB,O
4119,dengan,IN,O
4119,mobil,NN,O
4119,dinas,NN,O
4119,B,NN,O
4119,1252,CD,O
4119,RFS,NNP,O
4119,.,Z,O
4120,Selain,IN,O
4120,kedua,CD,O
4120,menteri,NN,O
4120,tersebut,PR,O
4120,",",Z,O
4120,ada,VB,O
4120,pula,RB,O
4120,perwakilan,NN,O
4120,Uber,NNP,ORG
4120,",",Z,O
4120,Grab,NNP,ORG
4120,Car,NNP,ORG
4120,",",Z,O
4120,dan,CC,O
4120,Gojek,NNP,ORG
4120,.,Z,O
4121,Kehadiran,NN,O
4121,taksi,NN,O
4121,berbasis,VB,O
4121,aplikasi,NN,O
4121,menuai,JJ,O
4121,polemik,JJ,O
4121,karena,SC,O
4121,dianggap,VB,O
4121,illegal,JJ,O
4121,",",Z,O
4121,hingga,SC,O
4121,terjadi,VB,O
4121,demonstrasi,NN,O
4121,besar,JJ,O
4121,di,IN,O
4121,Jakarta,NNP,LOC
4121,.,Z,O
4122,Juru,NNP,O
4122,bicara,NNP,O
4122,Presiden,NNP,O
4122,",",Z,O
4122,Johan,NNP,PER
4122,Budi,NNP,PER
4122,menegaskan,VB,O
4122,bahwa,SC,O
4122,Presiden,NNP,O
4122,Joko,NNP,PER
4122,Widodo,NNP,PER
4122,menginginkan,VB,O
4122,keduanya,CD,O
4122,diakomodir,NN,O
4122,.,Z,O
4123,Indonesia,NNP,LOC
4123,mengubah,VB,O
4123,skuat,VB,O
4123,menuju,VB,O
4123,Piala,NNP,O
4123,Uber,NNP,O
4123,2016,CD,O
4123,di,IN,O
4123,Kunshan,NNP,LOC
4123,",",Z,O
4123,China,NNP,LOC
4123,pada,IN,O
4123,15-2,CD,TIM
4123,Mei,NNP,TIM
4123,ini,PR,O
4123,.,Z,O
4124,Johan,NN,PER
4124,menyebut,VB,O
4124,",",Z,O
4124,salah,JJ,O
4124,satu,CD,O
4124,upaya,NN,O
4124,mengakomdir,NN,O
4124,itu,PR,O
4124,misal,NN,O
4124,dengan,SC,O
4124,meminta,VB,O
4124,taksi,NN,O
4124,online,FW,O
4124,yaitu,SC,O
4124,Grab,NNP,ORG
4124,Taksi,NNP,ORG
4124,dan,CC,O
4124,Uber,NNP,ORG
4124,untuk,SC,O
4124,memenuhi,VB,O
4124,sejumlah,CD,O
4124,syarat,NN,O
4124,yang,SC,O
4124,diharuskan,VB,O
4124,Undang-undang,NNP,O
4124,.,Z,O
4125,Sebelumnya,SC,O
4125,",",Z,O
4125,Menhub,NNP,O
4125,Ignasius,NNP,PER
4125,Jonan,NNP,PER
4125,juga,RB,O
4125,menerangkan,VB,O
4125,persoalan,NN,O
4125,sebenarnya,RB,O
4125,bukan,NEG,O
4125,pada,IN,O
4125,penenerapan,NN,O
4125,aplikasi,NN,O
4125,atau,CC,O
4125,tidak,NEG,O
4125,",",Z,O
4125,tapi,CC,O
4125,sarana,NN,O
4125,transportasi,NN,O
4125,yang,SC,O
4125,digunakan,VB,O
4125,.,Z,O
4126,Jonan,NN,PER
4126,menyebut,VB,O
4126,Uber,NNP,ORG
4126,dan,CC,O
4126,Grab,NNP,ORG
4126,illegal,VB,O
4126,karena,SC,O
4126,angkutannya,RB,O
4126,tidak,NEG,O
4126,terdaftar,VB,O
4126,.,Z,O
4127,Nitya,NNP,PER
4127,dibekap,VB,O
4127,cedera,JJ,O
4127,lutut,VB,O
4127,usai,SC,O
4127,laga,NN,O
4127,fantastis,JJ,O
4127,berdurasi,NN,O
4127,161,CD,O
4127,menit,NN,O
4127,pada,IN,O
4127,babak,NN,O
4127,semifinal,JJ,O
4127,Kejuaraan,NNP,O
4127,Bulutangkis,NNP,O
4127,Asia,NNP,LOC
4127,2016,CD,O
4127,yang,SC,O
4127,ditutup,VB,O
4127,akhir,NN,O
4127,pekan,NN,O
4127,lalu,CC,O
4127,.,Z,O
4128,Kabar,NN,O
4128,bahwa,SC,O
4128,Presiden,NNP,O
4128,Joko,NNP,PER
4128,Widodo,NNP,PER
4128,(,Z,O
4128,Jokowi,NNP,PER
4128,),Z,O
4128,bakal,MD,O
4128,kembali,VB,O
4128,merombak,VB,O
4128,susunan,NN,O
4128,kabinetnya,RB,O
4128,kembali,VB,O
4128,berhembus,NN,O
4128,.,Z,O
4129,Sejumlah,CD,O
4129,partai,NN,O
4129,politik,NN,O
4129,dan,CC,O
4129,politisi,NN,O
4129,di,IN,O
4129,Dewan,NNP,ORG
4129,Perwakilan,NNP,ORG
4129,Rakyat,NNP,ORG
4129,",",Z,O
4129,misalnya,RB,O
4129,",",Z,O
4129,memberikan,VB,O
4129,saran,NN,O
4129,agar,SC,O
4129,beberapa,CD,O
4129,menteri,NN,O
4129,digeser,NN,O
4129,.,Z,O
4130,Politisi,NNP,O
4130,Partai,NNP,ORG
4130,Golongan,NNP,ORG
4130,Karya,NNP,ORG
4130,yang,SC,O
4130,juga,RB,O
4130,Ketua,NNP,O
4130,DPR,NNP,ORG
4130,Ade,NNP,PER
4130,Komarudin,NNP,PER
4130,mengatakan,VB,O
4130,bahwa,SC,O
4130,reshuffle,FW,O
4130,kabinet,NN,O
4130,adalah,VB,O
4130,hak,NN,O
4130,prerogatif,JJ,O
4130,Presiden,NNP,O
4130,.,Z,O
4131,"""",Z,O
4131,Sekali,NNP,O
4131,lagi,RB,O
4131,persoalan,NN,O
4131,reshuffle,FW,O
4131,bukan,NEG,O
4131,ranah,VB,O
4131,DPR,NNP,ORG
4131,",",Z,O
4131,itu,PR,O
4131,hak,NN,O
4131,prerogatif,JJ,O
4131,presiden,NN,O
4131,buat,JJ,O
4131,apa,WH,O
4131,kita,PRP,O
4131,turut,VB,O
4131,campur,NN,O
4131,",",Z,O
4131,"""",Z,O
4131,kata,VB,O
4131,pria,NN,O
4131,yang,SC,O
4131,akrab,VB,O
4131,disapa,CD,O
4131,Akom,NN,PER
4131,itu,PR,O
4131,di,IN,O
4131,Kompleks,NNP,LOC
4131,Parlemen,NNP,LOC
4131,",",Z,O
4131,Senayan,NNP,LOC
4131,",",Z,O
4131,Jakarta,NNP,LOC
4131,Pusat,NNP,LOC
4131,",",Z,O
4131,Kamis,NNP,TIM
4131,(,Z,TIM
4131,24/3/2016,CD,TIM
4131,),Z,TIM
4131,.,Z,O
4132,Presiden,NN,O
4132,",",Z,O
4132,kata,VB,O
4132,Akom,NNP,PER
4132,",",Z,O
4132,tentu,RB,O
4132,memiliki,VB,O
4132,pertimbangan,NN,O
4132,sendiri,NN,O
4132,saat,NN,O
4132,akan,MD,O
4132,merombak,VB,O
4132,susunan,NN,O
4132,kabinet,NN,O
4132,.,Z,O
4133,Akom,NNP,PER
4133,yang,SC,O
4133,akan,MD,O
4133,maju,VB,O
4133,sebagai,IN,O
4133,calon,NN,O
4133,ketua,NN,O
4133,umum,JJ,O
4133,Golkar,NN,ORG
4133,itu,PR,O
4133,juga,RB,O
4133,tak,NEG,O
4133,mau,MD,O
4133,berspekulasi,VB,O
4133,bahwa,SC,O
4133,Presiden,NNP,O
4133,akan,MD,O
4133,merombak,VB,O
4133,susunan,NN,O
4133,kabinetnya,NN,O
4133,usai,SC,O
4133,munas,VB,O
4133,partai,NN,O
4133,berlambang,NN,O
4133,pohon,NN,O
4133,beringin,NN,O
4133,itu,PR,O
4133,.,Z,O
4134,Munas,NNP,O
4134,Golkar,NNP,ORG
4134,nantinya,RB,O
4134,tak,NEG,O
4134,hanya,RB,O
4134,menyatukan,VB,O
4134,antara,IN,O
4134,kubu,NN,O
4134,Agung,NNP,PER
4134,Laksono,NNP,PER
4134,dan,CC,O
4134,Aburizal,NNP,PER
4134,Bakrie,NNP,PER
4134,(,Z,O
4134,Ical,NNP,PER
4134,),Z,O
4134,",",Z,O
4134,namun,CC,O
4134,juga,RB,O
4134,menyatakan,VB,O
4134,sikap,NN,O
4134,mendukung,VB,O
4134,pemerintahan,NN,O
4134,Jokowi,NNP,PER
4134,-,NNP,O
4134,Jusuf,NNP,PER
4134,Kalla,NNP,PER
4134,.,Z,O
4135,"""",Z,O
4135,Presiden,NNP,O
4135,tentu,RB,O
4135,punya,VB,O
4135,pertimbangan,NN,O
4135,yang,SC,O
4135,matang,VB,O
4135,untuk,IN,O
4135,mereshuffle,FW,O
4135,",",Z,O
4135,beliau,SC,O
4135,punya,VB,O
4135,kewenangan,NN,O
4135,jadi,VB,O
4135,semuanya,RB,O
4135,kita,PRP,O
4135,serahkan,VB,O
4135,kepada,IN,O
4135,beliau,NN,O
4135,yang,SC,O
4135,punya,VB,O
4135,hak,NN,O
4135,prerogatif,JJ,O
4135,",",Z,O
4135,"""",Z,O
4135,kata,VB,O
4135,Akom,NNP,PER
4135,.,Z,O
4136,Saat,NN,O
4136,ini,PR,O
4136,Golkar,NNP,ORG
4136,sedang,MD,O
4136,menuntaskan,VB,O
4136,merger,NN,O
4136,kepengurusan,NN,O
4136,Munas,NNP,O
4136,Ancol,NNP,LOC
4136,dan,CC,O
4136,Munas,NNP,O
4136,Bali,NNP,LOC
4136,.,Z,O
4137,"""",Z,O
4137,Lutut,NNP,O
4137,Nitya,NNP,PER
4137,agak,RB,O
4137,bengkak,VB,O
4137,",",Z,O
4137,jadi,VB,O
4137,disarankan,VB,O
4137,untuk,SC,O
4137,beristirahat,VB,O
4137,dan,CC,O
4137,memulihkan,VB,O
4137,kondisi,NN,O
4137,",",Z,O
4137,"""",Z,O
4137,ujar,VB,O
4137,Rexy,NNP,PER
4137,Mainaky,NNP,PER
4137,",",Z,O
4137,kepala,NN,O
4137,bidang,NN,O
4137,Pembinaan,NN,O
4137,dan,CC,O
4137,Prestasi,NNP,O
4137,PBSI,NNP,ORG
4137,yang,SC,O
4137,juga,RB,O
4137,menjadi,VB,O
4137,manajer,NN,O
4137,Indonesia,NNP,LOC
4137,ke,IN,O
4137,Kunshan,NNP,LOC
4137,.,Z,O
4138,PDIP,NN,ORG
4138,sebelumnya,SC,O
4138,mengirim,VB,O
4138,sinyal,NN,O
4138,kuat,JJ,O
4138,menginginkan,VB,O
4138,sejumlah,CD,O
4138,kursi,NN,O
4138,menteri,NN,O
4138,digeser,NN,O
4138,.,Z,O
4139,Ketua,NNP,O
4139,DPP,NNP,O
4139,PDIP,NNP,ORG
4139,Hendrawan,NNP,PER
4139,Supratikno,NNP,PER
4139,dengan,IN,O
4139,gamblang,NN,O
4139,menyoroti,VB,O
4139,kinerja,NN,O
4139,Menteri,NNP,O
4139,BUMN,NNP,ORG
4139,Rini,NNP,PER
4139,Soemarno,NNP,PER
4139,.,Z,O
4140,Dalam,IN,O
4140,kunjungan,NN,O
4140,ke,IN,O
4140,Amerika,NNP,LOC
4140,Serikat,NNP,LOC
4140,",",Z,O
4140,Presiden,NNP,O
4140,RI,NNP,LOC
4140,Joko,NNP,PER
4140,Widodo,NNP,PER
4140,menyempatkan,VB,O
4140,diri,NN,O
4140,bertandang,NN,O
4140,ke,IN,O
4140,markas,NN,O
4140,Facebook,NNP,ORG
4140,di,IN,O
4140,kawasan,NN,O
4140,Silicon,NNP,LOC
4140,Valley,NNP,LOC
4140,.,Z,O
4141,Menteri,NNP,O
4141,Rini,NNP,PER
4141,ini,PR,O
4141,menimbulkan,VB,O
4141,pro,JJ,O
4141,dan,CC,O
4141,kontra,VB,O
4141,yang,SC,O
4141,luas,JJ,O
4141,",",Z,O
4141,"""",Z,O
4141,kata,VB,O
4141,Hendrawan,NN,PER
4141,saat,NN,O
4141,dihubungi,VB,O
4141,",",Z,O
4141,Senin,NNP,TIM
4141,(,Z,TIM
4141,21/3/2016,CD,TIM
4141,),Z,TIM
4141,kemarin,NN,O
4141,.,Z,O
4142,PDIP,NN,ORG
4142,ternyata,VB,O
4142,juga,RB,O
4142,sudah,MD,O
4142,punya,VB,O
4142,catatan,NN,O
4142,evaluasi,NN,O
4142,menyeluruh,VB,O
4142,soal,NN,O
4142,kinerja,NN,O
4142,menteri,NN,O
4142,.,Z,O
4143,Hendrawan,NN,PER
4143,kemudian,CC,O
4143,menyebut,VB,O
4143,empat,CD,O
4143,nama,NN,O
4143,menteri,NN,O
4143,yang,SC,O
4143,posisinya,RB,O
4143,dirasa,VB,O
4143,kurang,RB,O
4143,tepat,JJ,O
4143,.,Z,O
4144,Agenda,NNP,O
4144,utamanya,RB,O
4144,ialah,VB,O
4144,mendiskusikan,VB,O
4144,kerja,NN,O
4144,sama,JJ,O
4144,antara,IN,O
4144,Indonesia,NNP,LOC
4144,dan,CC,O
4144,perusahaan,NN,O
4144,jejaring,NN,O
4144,sosial,JJ,O
4144,tersebut,PR,O
4144,di,IN,O
4144,sektor,NN,O
4144,konektivitas,NN,O
4144,internet,NN,O
4144,.,Z,O
4145,Ya,NNP,O
4145,",",Z,O
4145,kami,PRP,O
4145,hargai,VB,O
4145,karena,SC,O
4145,itu,PR,O
4145,prerogatif,JJ,O
4145,Jokowi,NNP,PER
4145,sebagai,IN,O
4145,Presiden,NNP,O
4145,",",Z,O
4145,"""",Z,O
4145,sebutnya,RB,O
4145,.,Z,O
4146,Sejumlah,CD,O
4146,anggota,NN,O
4146,Fraksi,NNP,O
4146,PDIP,NNP,ORG
4146,dari,IN,O
4146,lintas,NN,O
4146,komisi,NN,O
4146,ikut,VB,O
4146,memberikan,VB,O
4146,pandangan,NN,O
4146,terkait,VB,O
4146,persoalan,NN,O
4146,transportasi,NN,O
4146,berbasis,VB,O
4146,aplikasi,NN,O
4146,online,FW,O
4146,.,Z,O
4147,Menteri,NNP,O
4147,Perhubungan,NNP,O
4147,Ignasius,NNP,PER
4147,Jonan,NNP,PER
4147,dituding,VB,O
4147,sebagai,IN,O
4147,sosok,NN,O
4147,yang,SC,O
4147,bertanggung,VB,O
4147,jawab,VB,O
4147,dalam,IN,O
4147,masalah,NN,O
4147,demo,NN,O
4147,sopir,NN,O
4147,angkutan,NN,O
4147,yang,SC,O
4147,berujung,VB,O
4147,ricuh,VB,O
4147,.,Z,O
4148,Kritikan,VB,O
4148,diawali,VB,O
4148,Adian,NNP,PER
4148,Napitupulu,NNP,PER
4148,yang,SC,O
4148,menyebut,VB,O
4148,Jonan,NN,PER
4148,tak,NEG,O
4148,konsisten,JJ,O
4148,dan,CC,O
4148,tak,NEG,O
4148,bisa,MD,O
4148,menciptakan,VB,O
4148,keteduhan,NN,O
4148,.,Z,O
4149,"""",Z,O
4149,Peristiwa,NN,O
4149,kemarin,NN,O
4149,itu,PR,O
4149,jadi,VB,O
4149,rangkaian,NN,O
4149,pernyataan,NN,O
4149,Jonan,NN,PER
4149,yang,SC,O
4149,tidak,NEG,O
4149,konsisten,JJ,O
4149,.,Z,O
4150,Kalau,SC,O
4150,dia,PRP,O
4150,tak,NEG,O
4150,bisa,MD,O
4150,",",Z,O
4150,harus,MD,O
4150,dievaluasi,VB,O
4150,",",Z,O
4150,mundur,VB,O
4150,saja,RB,O
4150,dari,IN,O
4150,menteri,NN,O
4150,",",Z,O
4150,karena,SC,O
4150,tidak,NEG,O
4150,mampu,JJ,O
4150,menciptakan,VB,O
4150,keteduhan,NN,O
4150,",",Z,O
4150,"""",Z,O
4150,ujar,VB,O
4150,Adian,NNP,PER
4150,dalam,IN,O
4150,konferensi,NN,O
4150,pers,NN,O
4150,di,IN,O
4150,ruang,NN,O
4150,Fraksi,NNP,O
4150,PDIP,NNP,ORG
4150,",",Z,O
4150,Nusantara,NNP,O
4150,I,NNP,O
4150,",",Z,O
4150,gedung,NN,LOC
4150,DPR,NNP,LOC
4150,",",Z,O
4150,Senayan,NNP,LOC
4150,",",Z,O
4150,Jakarta,NNP,LOC
4150,",",Z,O
4150,Rabu,NNP,TIM
4150,(,Z,TIM
4150,23/3/2016,CD,TIM
4150,),Z,TIM
4150,.,Z,O
4151,Konferensi,NN,O
4151,pers,NN,O
4151,ini,PR,O
4151,juga,RB,O
4151,dihadiri,VB,O
4151,oleh,IN,O
4151,anggota,NN,O
4151,Komisi,NNP,O
4151,VII,NNP,O
4151,DPR,NNP,ORG
4151,dari,IN,O
4151,PDIP,NNP,ORG
4151,Nazaarudin,NNP,PER
4151,Kiemas,NNP,PER
4151,",",Z,O
4151,anggota,NN,O
4151,Komisi,NNP,O
4151,II,NNP,O
4151,DPR,NNP,ORG
4151,dari,IN,O
4151,PDIP,NNP,ORG
4151,Diah,NNP,PER
4151,Pitaloka,NNP,PER
4151,",",Z,O
4151,dan,CC,O
4151,anggota,NN,O
4151,Komisi,NNP,O
4151,V,NNP,O
4151,DPR,NNP,ORG
4151,dari,IN,O
4151,PDIP,NNP,ORG
4151,Sadarestuwati,NNP,PER
4151,.,Z,O
4152,Terkait,VB,O
4152,persoalan,NN,O
4152,ini,PR,O
4152,",",Z,O
4152,ia,PRP,O
4152,meminta,VB,O
4152,agar,SC,O
4152,Jonan,NN,PER
4152,lebih,RB,O
4152,tanggap,VB,O
4152,melihat,VB,O
4152,pilihan,NN,O
4152,masyarakat,NN,O
4152,akan,MD,O
4152,transportasi,VB,O
4152,aplikasi,NN,O
4152,online,FW,O
4152,.,Z,O
4153,Bila,SC,O
4153,ada,VB,O
4153,usulan,NN,O
4153,atau,CC,O
4153,saran,NN,O
4153,",",Z,O
4153,maka,SC,O
4153,sebaiknya,VB,O
4153,Jonan,NN,PER
4153,membicarakan,VB,O
4153,di,IN,O
4153,forum,NN,O
4153,rapat,NN,O
4153,kabinet,NN,O
4153,.,Z,O
4154,Saya,PRP,O
4154,rasa,NN,O
4154,masih,MD,O
4154,banyak,CD,O
4154,putra,NN,O
4154,bangsa,NN,O
4154,yang,SC,O
4154,bisa,MD,O
4154,gantikan,VB,O
4154,dia,PRP,O
4154,",",Z,O
4154,"""",Z,O
4154,tutur,VB,O
4154,anggota,NN,O
4154,Komisi,NNP,O
4154,VII,NNP,O
4154,DPR,NNP,ORG
4154,itu,PR,O
4154,.,Z,O
4155,Anggota,NN,O
4155,Fraksi,NNP,O
4155,PDIP,NNP,ORG
4155,lain,JJ,O
4155,",",Z,O
4155,Sadar,NNP,PER
4155,Restuwati,NNP,PER
4155,",",Z,O
4155,menekankan,VB,O
4155,pemerintah,NN,O
4155,harus,MD,O
4155,mendorong,VB,O
4155,revisi,NN,O
4155,Undang-Undang,NNP,O
4155,Nomor,NNP,O
4155,22,CD,O
4155,Tahun,NN,O
4155,2009,CD,O
4155,tentang,IN,O
4155,Lalu,NNP,O
4155,Lintas,NNP,O
4155,dan,CC,O
4155,Angkutan,NNP,O
4155,Jalan,NNP,O
4155,(,Z,O
4155,LLAJ,NNP,O
4155,),Z,O
4155,.,Z,O
4156,Kebutuhan,NN,O
4156,masyarakat,NN,O
4156,akan,MD,O
4156,transportasi,VB,O
4156,online,FW,O
4156,harus,MD,O
4156,diakomodasi,VB,O
4156,dalam,IN,O
4156,revisi,NN,O
4156,undang-undang,NN,O
4156,ini,PR,O
4156,.,Z,O
4157,Presiden,NNP,O
4157,Joko,NNP,PER
4157,Widodo,NNP,PER
4157,meresmikan,VB,O
4157,Bandar,NNP,LOC
4157,Udara,NNP,LOC
4157,Internasional,NNP,LOC
4157,Juwata,NNP,LOC
4157,",",Z,O
4157,Tarakan,NNP,LOC
4157,",",Z,O
4157,Kalimantan,NNP,LOC
4157,Utara,NNP,LOC
4157,.,Z,O
4158,Bandara,NN,O
4158,yang,SC,O
4158,sudah,MD,O
4158,ada,VB,O
4158,sejak,IN,O
4158,zaman,NN,O
4158,penjajahan,NN,O
4158,Belanda,NNP,LOC
4158,kini,NN,O
4158,dijadikan,VB,O
4158,sebagai,IN,O
4158,bandara,NN,O
4158,internasional,JJ,O
4158,.,Z,O
4159,Jokowi,NNP,PER
4159,tiba,VB,O
4159,di,IN,O
4159,Bandara,NNP,LOC
4159,Internasional,NNP,LOC
4159,Juwata,NNP,LOC
4159,",",Z,O
4159,Tarakan,NNP,LOC
4159,",",Z,O
4159,Kalimantan,NNP,LOC
4159,Utara,NNP,LOC
4159,sekitar,IN,O
4159,pukul,NN,O
4159,16.00,CD,TIM
4159,WITA,NNP,TIM
4159,",",Z,O
4159,Rabu,NNP,TIM
4159,(,Z,TIM
4159,23/3/2016,CD,TIM
4159,),Z,TIM
4159,",",Z,O
4159,setelah,SC,O
4159,bertolak,VB,O
4159,dari,IN,O
4159,Bandara,NNP,LOC
4159,Soepadio,NNP,LOC
4159,",",Z,O
